iter	Passed	Remaining
3221	27883	6732
3222	27891	6724
3223	27900	6715
3224	27907	6706
3225	27916	6697
3226	27924	6688
3227	27932	6680
3228	27941	6671
3229	27950	6663
3230	27959	6654
3231	27967	6645
3232	27976	6637
3233	27982	6627
3234	27990	6618
3235	27998	6610
3236	28005	6601
3237	28012	6592
3238	28021	6583
3239	28030	6575
3240	28039	6566
3241	28046	6557
3242	28057	6549
3243	28064	6540
3244	28072	6531
3245	28081	6522
3246	28089	6514
3247	28096	6505
3248	28104	6496
3249	28112	6487
3250	28122	6479
3251	28129	6470
3252	28137	6461
3253	28144	6452
3254	28153	6443
3255	28160	6434
3256	28168	6426
3257	28178	6417
3258	28186	6408
3259	28195	6400
3260	28206	6392
3261	28215	6383
3262	28222	6374
3263	28230	6365
3264	28240	6357
3265	28248	6348
3266	28257	6340
3267	28266	6331
3268	28275	6322
3269	28282	6313
3270	28290	6304
3271	28299	6296
3272	28307	6287
3273	28315	6278
3274	28323	6270
3275	28332	6261
3276	28339	6252
3277	28345	6243
3278	28354	6234
3279	28364	6226
3280	28373	6217
3281	28381	6208
3282	28390	6200
3283	28399	6191
3284	28407	6183
3285	28416	6174
3286	28425	6165
3287	28433	6157
3288	28442	6148
3289	28452	6140
3290	28462	6131
3291	28469	6122
3292	28478	6114
3293	28487	6105
3294	28496	6097
3295	28504	6088
3296	28515	6080
3297	28522	6071
3298	28530	6062
3299	28538	6053
3300	28546	6044
3301	28555	6036
3302	28563	6027
3303	28572	6018
3304	28580	6010
3305	28588	6001
3306	28597	5992
3307	28605	5983
3308	28614	5975
3309	28622	5966
3310	28631	5958
3311	28638	5949
3312	28647	5940
3313	28656	5931
3314	28664	5923
3315	28672	5914
3316	28680	5905
3317	28688	5896
3318	28697	5888
3319	28705	5879
3320	28713	5870
3321	28723	5862
3322	28733	5853
3323	28741	5845
3324	28750	5836
3325	28758	5827
3326	28767	5819
3327	28774	5810
3328	28783	5801
3329	28791	5792
3330	28800	5784
3331	28807	5775
3332	28817	5766
3333	28826	5758
3334	28835	5749
3335	28843	5740
3336	28852	5732
3337	28861	5723
3338	28869	5715
3339	28877	5706
3340	28885	5697
3341	28893	5688
3342	28902	5680
3343	28909	5671
3344	28917	5662
3345	28926	5653
3346	28935	5645
3347	28942	5636
3348	28952	5628
3349	28961	5619
3350	28970	5610
3351	28978	5602
3352	28986	5593
3353	28993	5584
3354	29003	5575
3355	29012	5567
3356	29022	5559
3357	29033	5550
3358	29041	5542
3359	29049	5533
3360	29058	5524
3361	29066	5515
3362	29076	5507
3363	29085	5498
3364	29093	5490
3365	29102	5481
3366	29110	5472
3367	29118	5463
3368	29127	5455
3369	29136	5446
3370	29145	5438
3371	29154	5429
3372	29162	5420
3373	29170	5412
3374	29178	5403
3375	29185	5394
3376	29195	5386
3377	29206	5377
3378	29214	5369
3379	29222	5360
3380	29230	5351
3381	29238	5342
3382	29246	5334
3383	29253	5325
3384	29261	5316
3385	29272	5308
3386	29280	5299
3387	29288	5290
3388	29296	5281
3389	29305	5273
3390	29314	5264
3391	29321	5255
3392	29330	5247
3393	29338	5238
3394	29346	5229
3395	29354	5220
3396	29363	5212
3397	29371	5203
3398	29378	5194
3399	29386	5185
3400	29395	5177
3401	29403	5168
3402	29412	5159
3403	29421	5151
3404	29430	5142
3405	29437	5133
3406	29448	5125
3407	29458	5117
3408	29467	5108
3409	29475	5099
3410	29485	5091
3411	29494	5082
3412	29503	5074
3413	29512	5065
3414	29520	5056
3415	29528	5048
3416	29536	5039
3417	29546	5031
3418	29554	5022
3419	29562	5013
3420	29570	5004
3421	29577	4995
3422	29586	4987
3423	29595	4978
3424	29603	4969
3425	29613	4961
3426	29622	4952
3427	29632	4944
3428	29643	4936
3429	29653	4927
3430	29664	4919
3431	29675	4911
3432	29683	4902
3433	29692	4894
3434	29700	4885
3435	29710	4876
3436	29719	4868
3437	29727	4859
3438	29736	4850
3439	29745	4842
3440	29754	4833
3441	29764	4825
3442	29773	4816
3443	29781	4807
3444	29790	4799
3445	29799	4790
3446	29808	4782
3447	29815	4773
3448	29824	4764
3449	29832	4755
3450	29842	4747
3451	29851	4738
3452	29859	4730
3453	29868	4721
3454	29876	4712
3455	29885	4704
3456	29895	4695
3457	29904	4687
3458	29913	4678
3459	29921	4669
3460	29929	4661
3461	29936	4652
3462	29945	4643
3463	29953	4634
3464	29960	4625
3465	29968	4617
3466	29977	4608
3467	29985	4599
3468	29994	4591
3469	30001	4582
3470	30011	4573
3471	30020	4565
3472	30030	4556
3473	30037	4548
3474	30045	4539
3475	30054	4530
3476	30062	4521
3477	30070	4513
3478	30078	4504
3479	30087	4495
3480	30095	4487
3481	30102	4478
3482	30111	4469
3483	30119	4460
3484	30127	4452
3485	30136	4443
3486	30143	4434
3487	30150	4425
3488	30158	4417
3489	30166	4408
3490	30175	4399
3491	30183	4390
3492	30192	4382
3493	30201	4373
3494	30207	4364
3495	30216	4356
3496	30224	4347
3497	30231	4338
3498	30239	4329
3499	30250	4321
3500	30259	4312
3501	30267	4304
3502	30275	4295
3503	30282	4286
3504	30293	4278
3505	30302	4269
3506	30310	4260
3507	30318	4252
3508	30327	4243
3509	30335	4234
3510	30344	4226
3511	30351	4217
3512	30362	4209
3513	30372	4200
3514	30379	4191
3515	30388	4183
3516	30398	4174
3517	30406	4165
3518	30414	4157
3519	30423	4148
3520	30433	4140
3521	30444	4131
3522	30452	4123
3523	30462	4114
3524	30471	4106
3525	30480	4097
3526	30489	4088
3527	30496	4080
3528	30505	4071
3529	30512	4062
3530	30520	4053
3531	30529	4045
3532	30540	4036
3533	30551	4028
3534	30561	4020
3535	30569	4011
3536	30577	4002
3537	30585	3993
3538	30593	3985
3539	30602	3976
3540	30609	3967
3541	30619	3959
3542	30627	3950
3543	30636	3941
3544	30644	3933
3545	30650	3924
3546	30659	3915
3547	30667	3906
3548	30674	3898
3549	30682	3889
3550	30691	3880
3551	30699	3872
3552	30707	3863
3553	30717	3854
3554	30726	3846
3555	30734	3837
3556	30743	3828
3557	30751	3820
3558	30759	3811
3559	30767	3802
3560	30776	3794
3561	30786	3785
3562	30794	3776
3563	30803	3768
3564	30814	3759
3565	30823	3751
3566	30832	3742
3567	30840	3734
3568	30849	3725
3569	30855	3716
3570	30864	3707
3571	30873	3699
3572	30882	3690
3573	30891	3682
3574	30900	3673
3575	30908	3664
3576	30917	3656
3577	30925	3647
3578	30934	3638
3579	30942	3630
3580	30951	3621
3581	30959	3612
3582	30966	3603
3583	30973	3595
3584	30981	3586
3585	30990	3577
3586	30999	3569
3587	31006	3560
3588	31014	3551
3589	31021	3542
3590	31028	3534
3591	31038	3525
3592	31049	3517
3593	31058	3508
3594	31066	3499
3595	31075	3491
3596	31084	3482
3597	31092	3473
3598	31101	3465
3599	31109	3456
3600	31119	3448
3601	31128	3439
3602	31137	3430
3603	31146	3422
3604	31153	3413
3605	31162	3404
3606	31171	3396
3607	31178	3387
3608	31189	3379
3609	31199	3370
3610	31206	3361
3611	31213	3352
3612	31222	3344
3613	31229	3335
3614	31238	3326
3615	31247	3318
3616	31256	3309
3617	31264	3300
3618	31271	3292
3619	31278	3283
3620	31287	3274
3621	31296	3266
3622	31304	3257
3623	31314	3248
3624	31322	3240
3625	31332	3231
3626	31340	3223
3627	31347	3214
3628	31356	3205
3629	31364	3196
3630	31372	3188
3631	31380	3179
3632	31388	3170
3633	31397	3162
3634	31406	3153
3635	31415	3144
3636	31423	3136
3637	31431	3127
3638	31441	3119
3639	31448	3110
3640	31457	3101
3641	31467	3093
3642	31475	3084
3643	31485	3075
3644	31493	3067
3645	31501	3058
3646	31510	3049
3647	31518	3041
3648	31526	3032
3649	31535	3023
3650	31547	3015
3651	31554	3006
3652	31563	2998
3653	31572	2989
3654	31581	2981
3655	31589	2972
3656	31598	2963
3657	31606	2955
3658	31615	2946
3659	31624	2937
3660	31632	2929
3661	31640	2920
3662	31649	2911
3663	31659	2903
3664	31670	2894
3665	31679	2886
3666	31688	2877
3667	31697	2869
3668	31706	2860
3669	31716	2851
3670	31726	2843
3671	31734	2834
3672	31745	2826
3673	31753	2817
3674	31762	2808
3675	31770	2800
3676	31779	2791
3677	31788	2783
3678	31798	2774
3679	31807	2765
3680	31817	2757
3681	31827	2748
3682	31836	2740
3683	31846	2731
3684	31854	2722
3685	31862	2714
3686	31871	2705
3687	31880	2697
3688	31887	2688
3689	31896	2679
3690	31905	2671
3691	31913	2662
3692	31920	2653
3693	31928	2644
3694	31937	2636
3695	31946	2627
3696	31955	2619
3697	31963	2610
3698	31972	2601
3699	31980	2593
3700	31988	2584
3701	31996	2575
3702	32003	2566
3703	32013	2558
3704	32019	2549
3705	32029	2540
3706	32036	2532
3707	32045	2523
3708	32054	2514
3709	32062	2506
3710	32070	2497
3711	32079	2488
3712	32089	2480
3713	32097	2471
3714	32105	2462
3715	32114	2454
3716	32122	2445
3717	32129	2436
3718	32139	2428
3719	32147	2419
3720	32156	2411
3721	32163	2402
3722	32172	2393
3723	32179	2384
3724	32188	2376
3725	32197	2367
3726	32207	2359
3727	32217	2350
3728	32224	2341
3729	32233	2333
3730	32242	2324
3731	32251	2316
3732	32259	2307
3733	32268	2298
3734	32277	2290
3735	32284	2281
3736	32294	2272
3737	32300	2263
3738	32310	2255
3739	32317	2246
3740	32327	2238
3741	32335	2229
3742	32344	2220
3743	32352	2212
3744	32361	2203
3745	32368	2194
3746	32376	2186
3747	32384	2177
3748	32391	2168
3749	32399	2159
3750	32408	2151
3751	32416	2142
3752	32424	2133
3753	32434	2125
3754	32442	2116
3755	32451	2108
3756	32461	2099
3757	32469	2090
3758	32478	2082
3759	32486	2073
3760	32494	2064
3761	32504	2056
3762	32512	2047
3763	32521	2039
3764	32531	2030
3765	32542	2022
3766	32552	2013
3767	32561	2004
3768	32568	1996
3769	32575	1987
3770	32583	1978
3771	32591	1970
3772	32599	1961
3773	32607	1952
3774	32616	1944
3775	32625	1935
3776	32634	1926
3777	32643	1918
3778	32652	1909
3779	32659	1900
3780	32668	1892
3781	32676	1883
3782	32685	1874
3783	32694	1866
3784	32703	1857
3785	32712	1849
3786	32723	1840
3787	32730	1831
3788	32739	1823
3789	32748	1814
3790	32757	1805
3791	32766	1797
3792	32776	1788
3793	32784	1780
3794	32794	1771
3795	32803	1762
3796	32812	1754
3797	32820	1745
3798	32828	1736
3799	32838	1728
3800	32846	1719
3801	32855	1711
3802	32863	1702
3803	32871	1693
3804	32879	1685
3805	32888	1676
3806	32897	1667
3807	32907	1659
3808	32913	1650
3809	32920	1641
3810	32928	1633
3811	32937	1624
3812	32945	1615
3813	32955	1607
3814	32963	1598
3815	32972	1589
3816	32980	1581
3817	32989	1572
3818	32996	1563
3819	33005	1555
3820	33016	1546
3821	33024	1538
3822	33032	1529
3823	33041	1520
3824	33050	1512
3825	33059	1503
3826	33068	1494
3827	33078	1486
3828	33086	1477
3829	33095	1469
3830	33105	1460
3831	33114	1451
3832	33123	1443
3833	33131	1434
3834	33139	1425
3835	33148	1417
3836	33156	1408
3837	33163	1399
3838	33171	1391
3839	33180	1382
3840	33189	1373
3841	33196	1365
3842	33203	1356
3843	33212	1347
3844	33221	1339
3845	33230	1330
3846	33241	1322
3847	33248	1313
3848	33257	1304
3849	33265	1296
3850	33273	1287
3851	33281	1278
3852	33289	1270
3853	33298	1261
3854	33307	1252
3855	33315	1244
3856	33324	1235
3857	33333	1226
3858	33342	1218
3859	33350	1209
3860	33359	1200
3861	33367	1192
3862	33376	1183
3863	33384	1175
3864	33393	1166
3865	33400	1157
3866	33408	1149
3867	33415	1140
3868	33423	1131
3869	33432	1123
3870	33442	1114
3871	33450	1105
3872	33459	1097
3873	33467	1088
3874	33476	1079
3875	33485	1071
3876	33495	1062
3877	33502	1053
3878	33511	1045
3879	33523	1036
3880	33531	1028
3881	33540	1019
3882	33549	1010
3883	33560	1002
3884	33572	993
3885	33581	985
3886	33590	976
3887	33603	968
3888	33614	959
3889	33622	950
3890	33631	942
3891	33640	933
3892	33650	924
3893	33659	916
3894	33668	907
3895	33677	898
3896	33687	890
3897	33694	881
3898	33703	873
3899	33713	864
3900	33722	855
3901	33733	847
3902	33741	838
3903	33751	829
3904	33760	821
3905	33770	812
3906	33779	804
3907	33788	795
3908	33797	786
3909	33806	778
3910	33815	769
3911	33825	760
3912	33833	752
3913	33841	743
3914	33851	734
3915	33860	726
3916	33871	717
3917	33879	709
3918	33888	700
3919	33896	691
3920	33905	683
3921	33913	674
3922	33922	665
3923	33931	657
3924	33938	648
3925	33947	639
3926	33954	631
3927	33962	622
3928	33969	613
3929	33977	605
3930	33985	596
3931	33995	587
3932	34004	579
3933	34012	570
3934	34021	561
3935	34031	553
3936	34039	544
3937	34047	536
3938	34056	527
3939	34064	518
3940	34073	510
3941	34080	501
3942	34088	492
3943	34096	484
3944	34105	475
3945	34113	466
3946	34122	458
3947	34131	449
3948	34139	440
3949	34147	432
3950	34156	423
3951	34166	414
3952	34176	406
3953	34185	397
3954	34193	389
3955	34202	380
3956	34210	371
3957	34218	363
3958	34226	354
3959	34235	345
3960	34243	337
3961	34250	328
3962	34259	319
3963	34267	311
3964	34276	302
3965	34285	293
3966	34292	285
3967	34301	276
3968	34310	267
3969	34318	259
3970	34327	250
3971	34334	242
3972	34342	233
3973	34349	224
3974	34357	216
3975	34364	207
3976	34373	198
3977	34382	190
3978	34390	181
3979	34399	172
3980	34407	164
3981	34415	155
3982	34424	146
3983	34432	138
3984	34441	129
3985	34453	121
3986	34464	112
3987	34475	103
3988	34482	95
3989	34491	86
3990	34499	77
3991	34506	69
3992	34515	60
3993	34525	51
3994	34533	43
3995	34543	34
3996	34550	25
3997	34557	17
3998	34566	8
3999	34574	0
